Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,Mode,TStep,Comment
804,N6JLY,445.68000,-,5.00000,Tone,136.5,136.5,23,NN,DIG,5,"Glendale, Mt Thom",
805,N6DCR,445.68000,-,5.00000,Tone,123.0,123.0,023,NN,Auto,5,"San Diego, Black Mtn",
806,N6BMW,445.70000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Ojai, Sulphur Mountain",
807,K6AMS,445.70000,-,5.00000,Tone,151.4,151.4,023,NN,FM,5,"Running Springs",
808,K6SOA,445.70500,-,5.00000,,88.5,88.5,23,NN,DV,5,"Laguna Beach, Temple Hill",
809,N6RPV,445.72000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Rancho Palos Verdes",
810,N6BMW,445.72000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Santa Paula",
811,N6BMW,445.72000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Ventura",
812,K6JHX,445.74000,-,5.00000,Tone,151.4,151.4,023,NN,FM,5,"Agoura, Castro Peak",
813,KI6HHU,445.76000,-,5.00000,Tone,141.3,88.5,023,NN,FM,5,"Channel Islands Harbor, Ventura",
814,KD6DDM,445.76000,-,5.00000,Tone,103.5,88.5,023,NN,Auto,5,"Corona, Sierra Peak",
815,KD6RSQ,445.76000,-,5.00000,Tone,88.5,88.5,023,NN,FM,5,"Ramona",
816,K6PIN,445.78000,-,5.00000,Tone,88.5,88.5,023,NN,Auto,5,"Crestline",
817,WA6IBL,445.80000,-,5.00000,Tone,88.5,88.5,023,NN,FM,5,"Altadena, Mt. Disappointment",
818,W6RRN,445.80000,-,5.00000,Tone,88.5,88.5,023,NN,FM,5,"Chatsworth, Chatsworth Peak",
819,K6VGP,445.82000,-,5.00000,Tone,88.5,88.5,023,NN,FM,5,"Santa Monica, Saddle Peak",
820,WD6EBY,445.84000,-,5.00000,Tone,141.3,141.3,023,NN,FM,5,"Chatsworth, Chatsworth Peak",
821,W6AJP,445.84000,-,5.00000,Tone,141.3,141.3,023,NN,FM,5,"Chino Hills",
822,AF6TG,445.84000,-,5.00000,Tone,100.0,100.0,023,NN,FM,5,"Leona Valley",
823,WB6YES,445.86000,-,5.00000,,88.5,88.5,23,NN,DV,5,"Escondido, Palomar Mountain",
824,KI6MGN,445.86000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Palomar, Palomar Mtn",
825,K6PQN,445.86000,-,5.00000,Tone,114.8,88.5,023,NN,FM,5,"Upland",
826,KI6MGN,445.86500,-,5.00000,,88.5,88.5,23,NN,DV,5,"Escondido, Palomar Mountain",
827,K7FY,445.88000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Chatsworth,  Oat Mountain",
828,AA4CD,445.88000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"San Marcos",
829,KC6TKA,445.90000,-,5.00000,Tone,107.2,88.5,023,NN,FM,5,"Canyon Country",
830,WA6BGS,445.90000,-,5.00000,Tone,107.2,88.5,023,NN,FM,5,"El Cajon",
831,KC4OGF,445.90000,-,5.00000,Tone,127.3,88.5,023,NN,Auto,5,"Irvine",
832,N6RPG,445.90000,-,5.00000,Tone,146.2,88.5,023,NN,FM,5,"Phelan",
833,KA6GXY,445.90000,-,5.00000,Tone,151.4,88.5,023,NN,FM,5,"Rosemead",
834,KD6AFA,445.92000,-,5.00000,Tone,186.2,88.5,023,NN,FM,5,"Glendale, Mt Lukens",
835,W6CTR,445.94000,-,5.00000,Tone,151.4,151.4,023,NN,FM,5,"Hagador Peak",
836,WZ6A,445.98000,-,5.00000,Tone,107.2,107.2,023,NN,FM,5,"Rancho Palos Verdes",
837,W6FNO,446.02000,-,5.00000,Tone,107.2,107.2,023,NN,FM,5,"San Dimas, Johnstone Peak",
838,KF6FM,446.04000,-,5.00000,Tone,131.8,88.5,023,NN,FM,5,"Pomona,  Sunset Ridge",
839,K6JRM,446.05000,,0.0,Tone,88.5,88.5,023,NN,FM,5,"Blythe",
840,KF6FM,446.06000,-,5.00000,Tone,141.3,88.5,023,NN,FM,5,"Crestline, Strawberry Peak",
841,K6EH,446.06000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Downey",
842,,446.06000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Pine Cove",
843,,446.06000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Rancho Palos Verdes",
844,N6GGS,446.06000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Victorville, Quartzite Mtn ",
845,W6HDC,446.06250,-,5.00000,,88.5,88.5,23,NN,DIG,5,"El Cajon",
846,K6TMD,446.06250,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Pine Cove",
847,N6GGS,446.06250,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Victorville, Table Mtn",
848,N6LXX,446.10000,-,5.00000,Tone,100.0,100.0,023,NN,FM,5,"Pasadena, Mt. Wilson",
849,N6LXX,446.10000,-,5.00000,Tone,123.0,123.0,023,NN,FM,5,"San Diego, Mt San Miguel",
850,WR6QZ,446.10000,-,5.00000,Tone,136.5,88.5,023,NN,FM,5,"Victorville, Quartzite Mountain",
851,WB6MIE,446.12000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Lake Forest, Santiago Peak",
852,AA6DP,446.14000,-,5.00000,Tone,110.9,110.9,023,NN,FM,5,"Avalon, Buena Vista Pt.",
853,KB6CJZ,446.14000,-,5.00000,Tone,94.8,94.8,023,NN,FM,5,"Orange",
854,W6SS,446.14000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"San Diego",
855,N6JOJ,446.18000,-,5.00000,,88.5,88.5,23,NN,FM,5,"San Diego, Rattlesnake Peak",
856,K6CMD,446.20000,-,5.00000,,88.5,88.5,23,NN,FM,5,"Lake Arrowhead, Heaps Peak",
857,WA6TTL,446.20000,-,5.00000,,88.5,88.5,23,NN,FM,5,"Santa Barbara, La Cumbre Peak",
858,KI6QK,446.22000,-,5.00000,Tone,123.0,123.0,023,NN,FM,5,"Glendale, Mt Lukens",
859,KI6QK,446.22000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Lake Forest, Santiago Peak",
860,K6VGP,446.24000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Altadena, Mt Disappointment",
861,WB6BJM,446.28000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Hollywood, Hollywood Hills",
862,NO6B,446.28000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Rowland Heights",
863,KF6JEE,446.28000,-,5.00000,Tone,131.8,88.5,023,NN,FM,5,"Woodside",
864,WR6CM,446.30000,-,5.00000,Tone,136.5,88.5,023,NN,FM,5,"Calico",
865,N6SIM,446.30000,-,5.00000,Tone,127.3,127.3,023,NN,FM,5,"Lake Forest, Santiago Peak",
866,KA3AJM,446.30000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Vista",
867,WA6TWF,446.32000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Lake Forest, Santiago Peak",
868,WA6UEO,446.32500,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Ventura, Red Mtn.",
869,WA6TWF,446.34000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Lake Forest, Santiago Peak",
870,KI6WZX,446.34000,-,5.00000,,88.5,88.5,23,NN,DV,5,"Running Springs , Keller Peak",
871,WD6FZA,446.38000,-,5.00000,Tone,127.3,127.3,023,NN,FM,5,"Anza, Toro Peak",
872,WR6TM,446.38000,-,5.00000,Tone,136.5,88.5,023,NN,FM,5,"Baker, Halloran Summit",
873,W6KGB,446.38000,-,5.00000,Tone,136.5,88.5,023,NN,P25,5,"Chatsworth, Chatsworth Peak",
874,KD6KQ,446.38000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Lake Forest, Santiago Peak",
875,WA6ITC,446.40000,-,5.00000,Tone,162.2,88.5,023,NN,FM,5,"Big Bear City",
876,KD6PXZ,446.40000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"Quartz Hill",
877,WA6FZH,446.40000,-,5.00000,Tone,103.5,103.5,023,NN,FM,5,"San Dimas, Johnstone Peak",
878,K6TZ,446.40000,-,5.00000,Tone,131.8,88.5,023,NN,FM,5,"Santa Barbara, La Vigia Hill",
879,WA6FZH,446.40000,-,5.00000,Tone,88.5,88.5,023,NN,FM,5,"Seal Beach",
880,WA6ITC,446.42000,-,5.00000,Tone,162.2,162.2,023,NN,FM,5,"Big Bear City",
881,KK6SMA,446.42000,-,5.00000,DTCS,88.5,88.5,432,NN,Auto,5,"Hemet, Highway 74",
882,KK6SMA,446.42000,-,5.00000,Tone,79.7,79.7,023,NN,Auto,5,"Moreno Valley",
883,K6KTA,446.42000,-,5.00000,Tone,107.2,107.2,023,NN,FM,5,"Mt Laguna, Stephenson Pk",
884,W6YJ,446.42000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Santa Monica, Saddle Peak",
885,K6QEH,446.44000,-,5.00000,Tone,114.8,88.5,023,NN,FM,5,"Fullerton, Raytheon Bldg 606",
886,K6JSI,446.46000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"Chatsworth, Oat Mountain",
887,WB6DNX,446.54000,-,5.00000,Tone,192.8,88.5,023,NN,FM,5,"Brea, Brea Civic Center",
888,N6MIK,446.54000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Yorba Linda",
889,WD8CIK,446.56000,-,5.00000,Tone,127.3,88.5,023,NN,FM,5,"Hollywood",
890,K6IFR,446.58000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Palm Springs, Edom Hill",
891,WD6FZA,446.58000,-,5.00000,Tone,156.7,88.5,023,NN,FM,5,"San Marcos",
892,W6GTR,446.60000,-,5.00000,Tone,100.0,88.5,023,NN,Auto,5,"Murrieta , Loma Linda Hospital ",
893,W6KGB,446.60000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"Santa Cruz Island, Diablo Peak",
894,WA6TTL,446.62000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"San Fernando, Loop Canyon",
895,KF6PHX,446.64000,-,5.00000,Tone,77.0,77.0,023,NN,FM,5,"Lake Forest, Santiago Peak",
896,WA6TTL,446.66000,-,5.00000,Tone,77.0,77.0,023,NN,FM,5,"Chatsworth, Chatsworth Peak",
897,WA6LWW,446.68000,-,5.00000,Tone,77.0,77.0,023,NN,FM,5,"Chatsworth,  Oat Mountain",
898,WA6TWF,446.70000,-,5.00000,Tone,156.7,156.7,023,NN,FM,5,"Lake Forest, Santiago Peak",
899,KB6CRE,446.72000,-,5.00000,Tone,156.7,88.5,023,NN,FM,5,"Escondido, Palomar Mountain",
900,K6VGP,446.74000,-,5.00000,Tone,107.2,88.5,023,NN,FM,5,"Palmdale, Ten-Hi",
901,K6VGP,446.74000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"Rancho Palos Verdes",
902,KA6DAC,446.75000,-,5.00000,Tone,107.2,88.5,023,NN,FM,5,"San Diego, Mount Laguna",
903,WA6LWW,446.78000,-,5.00000,Tone,107.2,107.2,023,NN,FM,5,"Altadena, Mt Wilson",
904,N6LXX,446.80000,-,5.00000,Tone,103.5,103.5,023,NN,FM,5,"Chatsworth, Oat Mountain",
905,KG6HSQ,446.80000,-,5.00000,Tone,127.3,127.3,023,NN,FM,5,"Fallbrook",
906,KM6RW,446.80000,-,5.00000,Tone,131.8,131.8,023,NN,FM,5,"San Dimas, Johnstone Peak",
907,N6LXX,446.80000,-,5.00000,Tone,110.9,110.9,023,NN,FM,5,"Yermo",
908,WA6LIF,446.82000,-,5.00000,Tone,107.2,88.5,023,NN,FM,5,"Rancho Palos Verdes",
909,N6EHM,446.84000,-,5.00000,Tone,114.8,88.5,023,NN,FM,5,"Lake Forest, Santiago Peak",
910,N6SCI,446.86000,-,5.00000,Tone,141.3,141.3,023,NN,FM,5,"Avalon, Mt. Ada",
911,K6VST,446.86000,-,5.00000,Tone,103.5,88.5,023,NN,FM,5,"Carlsbad",
912,KK6JYT,446.86000,-,5.00000,Tone,123.0,88.5,023,NN,FM,5,"Glendora",
913,K6JRM,446.86000,-,5.00000,Tone,100.0,100.0,023,NN,FM,5,"Hemet",
914,N6TRI,446.86000,-,5.00000,Tone,123.0,88.5,023,NN,Auto,5,"Oceanside",
915,W6QAR,446.86000,-,5.00000,Tone,107.2,107.2,023,NN,Auto,5,"San Diego, Sorrento Valley",
916,N6LXX,446.86000,-,5.00000,Tone,110.9,88.5,023,NN,FM,5,"Wrightwood, Blue Ridge",
917,W6CPA,446.87000,-,5.00000,,88.5,88.5,23,NN,DV,5,"Wrightwood, Blue Ridge",
918,KJ6KTV,446.88000,-,5.00000,Tone,103.5,88.5,023,NN,FM,5,"Alta Loma",
919,KB6JAG,446.88000,-,5.00000,Tone,88.5,88.5,023,NN,FM,5,"Hemet",
920,WA6ZFT,446.88000,-,5.00000,Tone,131.8,88.5,023,NN,FM,5,"La Mesa",
921,N6LXX,446.88000,-,5.00000,Tone,110.9,110.9,023,NN,FM,5,"Onyx, Onyx Peak",
922,WD6DIH,446.90000,-,5.00000,Tone,186.2,88.5,023,NN,FM,5,"Irvine, Signal Peak",
923,WD6DIH,446.90000,-,5.00000,Tone,110.9,88.5,023,NN,FM,5,"Lake Forest, Santiago Peak",
924,,446.94000,-,5.00000,Tone,110.9,88.5,023,NN,FM,5,"Altadena, Mt Wilson",
925,WD6DIH,446.96000,-,5.00000,Tone,136.5,136.5,023,NN,FM,5,"Baker,  Turquoise Mountain",
926,WA6ZVE,446.98000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Loop Canyon",
927,K6ERN,447.00000,-,5.00000,Tone,103.5,88.5,023,NN,FM,5,"Camarillo, Camarillo Springs",
928,W6NWG,447.00000,-,5.00000,Tone,107.2,88.5,023,NN,FM,5,"Escondido, Palomar Mountain",
929,KC6OPU,447.00000,-,5.00000,Tone,136.5,88.5,023,NN,FM,5,"Hesperia",
930,KE6CPF,447.00000,-,5.00000,Tone,156.7,88.5,023,NN,FM,5,"Loma Linda",
931,W6TRW,447.00000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"Rancho Palos Verdes",
932,,447.00000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Redlands",
933,AI6BX,447.00000,-,5.00000,Tone,123.0,123.0,023,NN,Auto,5,"Redlands",
934,WB6CDF,447.00000,-,5.00000,DTCS,88.5,88.5,565,NN,Auto,5,"Yucca Valley, Paxton Hill",
935,N6AJB,447.02000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Gilman Hot Springs,  Daniel Peak",
936,N6AJB,447.02000,-,5.00000,Tone,100.0,100.0,023,NN,FM,5,"Lake Arrowhead, Heaps Peak",
937,N6AJB,447.02000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Lake Forest, Santiago Peak",
938,N6AJB,447.02000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Oak Glen, Yucaipa Ridge",
939,N6AJB,447.02000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"Redlands,  Tremont Ranch",
940,W5HMV,447.02000,-,5.00000,Tone,123.0,88.5,023,NN,FM,5,"Ridgecrest",
941,KC6IJM,447.02000,-,5.00000,Tone,127.3,88.5,023,NN,FM,5,"Thousand Oaks",
942,N6SMU,447.04000,-,5.00000,Tone,136.5,136.5,023,NN,FM,5,"Gorman, Frazier Mountain",
943,KK6BAD,447.04000,-,5.00000,Tone,123.0,123.0,023,NN,FM,5,"San Diego, Otay Mtn",
944,WA6IRC,447.04000,-,5.00000,,88.5,88.5,23,NN,DV,5,"Sylmar, Contractors Point",
945,K6ZXZ,447.08000,-,5.00000,Tone,136.5,88.5,023,NN,FM,5,"Lake Arrowhead, Heaps Peak",
946,WB6ORK,447.10000,-,5.00000,Tone,136.5,88.5,023,NN,FM,5,"Corona, Sierra Peak",
947,WB6ORK,447.10000,-,5.00000,Tone,203.5,88.5,023,NN,FM,5,"Gorman, Frazier Mountain",
948,WA6TTL,447.14000,-,5.00000,Tone,203.5,88.5,023,NN,FM,5,"Diamond Bar",
949,K6IFR,447.14000,-,5.00000,,88.5,88.5,23,NN,DV,5,"Palm Springs",
950,WA6TTL,447.14000,-,5.00000,,88.5,88.5,23,NN,FM,5,"Ventura",
951,WA6TTL,447.16000,-,5.00000,,88.5,88.5,23,NN,FM,5,"Chatsworth, Chatsworth Peak",
952,W6KGB,447.16000,-,5.00000,,88.5,88.5,23,NN,FM,5,"Santa Barbara, Santa Ynez Peak",
953,KG6GI,447.18000,-,5.00000,Tone,131.8,131.8,023,NN,FM,5,"Lake Forest, Santiago Peak",
954,KJ6LKA,447.19000,+,5.00000,,88.5,88.5,23,NN,DV,5,"San Diego",
955,WB6EKU,447.20000,-,5.00000,Tone,67.0,88.5,023,NN,FM,5,"Chatsworth, Oat Mountain",
956,K6PUW,447.20000,-,5.00000,,88.5,88.5,23,NN,DV,5,"Chatsworth, Oat Mountain",
957,W6SH,447.20000,-,5.00000,,88.5,88.5,23,NN,DV,5,"Coronado",
958,KI6JKA,447.20000,-,5.00000,,88.5,88.5,23,NN,DV,5,"Los Angeles",
959,K6ONT,447.20000,-,5.00000,Tone,114.8,88.5,023,NN,FM,5,"Rancho Cucamonga",
960,N6HYM,447.20000,-,5.00000,Tone,131.8,88.5,023,NN,FM,5,"Santa Barbara, Painted Cave",
961,KA6GBJ,447.20000,-,5.00000,Tone,107.2,88.5,023,NN,FM,5,"Thousand Palms",
962,WR6AZN,447.20000,-,5.00000,Tone,94.8,88.5,023,NN,FM,5,"Wrightwood, Table Mountain",
963,K6PIN,447.22000,-,5.00000,Tone,94.8,88.5,023,NN,Auto,5,"Riverside, Box Springs",
964,WB6TZE,447.22000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Santa Ynez, Santa Ynez Peak",
965,N6VRG,447.22000,-,5.00000,Tone,225.7,225.7,023,NN,FM,5,"Sylmar, Contractors Pt",
966,WA6UZS,447.24000,-,5.00000,Tone,100.0,100.0,023,NN,FM,5,"Glendale, Mt Lukens",
967,AA4CD,447.26000,-,5.00000,,88.5,88.5,023,NN,FM,5,"La Presa,  San Miguel Mountain",
968,WD6FZA,447.26000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"San Marcos",
969,WB6VSJ,447.28000,-,5.00000,Tone,123.0,88.5,023,NN,FM,5,"Pine Cove",
970,WR6HP,447.28000,-,5.00000,Tone,136.5,88.5,023,NN,FM,5,"Running Springs",
971,W6NRY,447.30000,-,5.00000,,88.5,88.5,023,NN,FM,5,"San Dimas, Johnstone Peak",
972,AA4CD,447.30000,-,5.00000,,88.5,88.5,23,NN,DV,5,"Vista Park, San Marcos Peak",
973,KA6GRF,447.32000,-,5.00000,Tone,136.5,88.5,023,NN,FM,5,"Fontana",
974,WA6FV,447.32000,-,5.00000,Tone,94.8,88.5,023,NN,FM,5,"Fountain Valley",
975,W6DRA,447.32000,-,5.00000,Tone,107.2,88.5,023,NN,FM,5,"Palm Desert",
976,K6JR,447.32000,-,5.00000,Tone,131.8,88.5,023,NN,FM,5,"Palm Springs, Edom Hill",
977,W6UUS,447.32000,-,5.00000,Tone,107.2,88.5,023,NN,FM,5,"San Diego, Kearney Mesa",
978,WB6WLV,447.32000,-,5.00000,,88.5,88.5,023,NN,Auto,5,"San Diego, Kearney Mesa",
979,WA6ZSN,447.32000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"Ventura, South Mtn",
980,N6GLA,447.32000,-,5.00000,Tone,103.5,88.5,023,NN,FM,5,"West Los Angeles",
981,KM6JY,447.34000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Lake Forest, Santiago Peak",
982,W6FRT,447.34000,-,5.00000,Tone,162.2,88.5,023,NN,FM,5,"Sylmar, Contractors Pt",
983,WR6FM,447.36000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Gorman, Frazier Mountain",
984,AA4CD,447.36000,-,5.00000,Tone,91.5,88.5,023,NN,FM,5,"San Diego",
985,W6YJ,447.38000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Lake Forest, Santiago Peak",
986,KE6UPI,447.40000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Murrieta",
987,KD6OFD,447.44000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Wrightwood, Blue Ridge",
988,N6RVI,447.46000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Spring Valley, Dictionary Hill",
989,N6MRN,447.48000,-,5.00000,Tone,156.7,156.7,023,NN,FM,5,"Pine Cove",
990,W8AKF,447.48000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Thousand Oaks",
991,KE6HGO,447.50000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Agoura,  Castro Peak",
992,N0VDM,447.50000,-,5.00000,,88.5,141.3,023,NN,FM,5,"Carlsbad",
993,K0JPK,447.50000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Chino",
994,W6HDC,447.52000,-,5.00000,Tone,127.3,127.3,023,NN,FM,5,"El Cajon",
995,K6CF,447.52000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Pomona,  Sunset Ridge",
996,W6GAE,447.52000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Pomona,  Sunset Ridge",
997,KF6FM,447.52000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Saugus, Oat Mountain",
998,KB6CRE,447.54000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Lake Forest, Santiago Peak",
999,WB6LST,447.56000,-,5.00000,Tone,136.5,88.5,023,NN,FM,5,"Chatsworth, Oat Mountain",
1000,KI6DYV,447.58000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"Arcadia, Santa Anita Ridge",
1001,K6JSI,447.58000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"Arcadia, Santa Anita Ridge",
1002,KE6JZS,447.58000,-,5.00000,Tone,107.2,88.5,023,NN,FM,5,"Barstow",
1003,W6KSN,447.58000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"Indio, Chiriaco Smt",
1004,KF6BXS,447.58000,-,5.00000,Tone,123.0,88.5,023,NN,FM,5,"La Presa, San Miguel Mountain",
1005,WB6CDF,447.58000,-,5.00000,Tone,173.8,88.5,023,NN,FM,5,"Landers, Goat Mountain",
1006,KE6DTF,447.60000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Thousand Oaks",
1007,N6DD,447.62000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Pomona, Sunset Ridge",
1008,K6JSI,447.64000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"Bakersfield, Breckenridge Mountain",
1009,W6PL,447.64000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"La Presa, Mt Otay",
1010,K6JSI,447.64000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"San Diego, Otay Mtn",
1011,W6PL,447.64000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"San Diego, Otay Mtn",
1012,,447.68000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Baker, Turquoise Mountain",
1013,K6UHF,447.68000,-,5.00000,Tone,118.8,118.8,023,NN,FM,5,"Lake Forest, Santiago Peak",
1014,W6YQY,447.70000,-,5.00000,Tone,118.8,118.8,023,NN,FM,5,"Lake Forest, Santiago Peak",
1015,N6DKA,447.72000,-,5.00000,Tone,118.8,88.5,023,NN,FM,5,"Claremont, Sunset Ridge",
1016,N6AJB,447.74000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Yucaipa,  Snow Peak",
1017,W6KGB,447.78000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Santa Monica, Saddle Peak",
1018,NO7BS,447.80000,-,5.00000,Tone,107.2,107.2,023,NN,FM,5,"Altadena, Mt Harvard",
1019,K6RIF,447.80000,-,5.00000,Tone,88.5,88.5,023,NN,FM,5,"Escondido, Palomar Mountain",
1020,KE6PGN,447.82000,-,5.00000,Tone,67.0,88.5,023,NN,FM,5,"Chatsworth, Oat Mountain",
1021,WA6JQB,447.84000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Santa Monica,  Saddle Pk",
1022,KK6GFX,447.84000,-,5.00000,,88.5,88.5,23,NN,DV,5,"Santa Ynez",
1023,KK6AC,447.86000,-,5.00000,Tone,141.3,88.5,023,NN,FM,5,"Gorman, Frazier Mountain",
1024,WR6SP,447.86000,-,5.00000,Tone,127.3,88.5,023,NN,FM,5,"Santa Monica, Saddle Pk",
1025,WD6AML,447.90000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Alpine",
1026,WD6AML,447.90000,-,5.00000,,88.5,88.5,23,NN,FM,5,"Chatsworth,  Oat Mountain",
1027,WD6AML,447.90000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Desert Center, Chuckwalla Mountains",
1028,WD6AML,447.90000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"San Dimas, Johnstone Peak",
1029,KA3AJM,447.90000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Vista",
1030,N6XPG,447.92000,-,5.00000,,88.5,88.5,23,NN,FM,5,"Pomona, Sunset Ridge",
1031,KI6HHU,447.92000,-,5.00000,Tone,141.3,141.3,023,NN,FM,5,"Tehachapi, Double Mtn.",
1032,W6BRP,447.94000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"Huntington Beach",
1033,NW6B,447.96000,-,5.00000,,88.5,88.5,023,NN,FM,5,"La Crescenta",
1034,KV6D,447.98000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Running Springs",
1035,NW6B,447.98000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Tujunga",
1036,WR6TWE,448.02000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"Glendale, Mt Lukens",
1037,WR6MO,448.02000,-,5.00000,Tone,91.5,88.5,023,NN,FM,5,"San Diego,  Otay Mountain",
1038,WD6AWP,448.04000,-,5.00000,Tone,136.5,136.5,023,NN,FM,5,"Brawley, Black Mountain",
1039,WD6AWP,448.04000,-,5.00000,Tone,136.5,88.5,23,NN,P25,5,"Lake Forest, Santiago Peak",
1040,K6JSI,448.06000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"Lake Forest, Santiago Peak",
1041,KD6ZLZ,448.08000,-,5.00000,Tone,162.2,88.5,023,NN,FM,5,"Lake Forest, Santiago Peak",
1042,KA6JRG,448.12000,-,5.00000,Tone,162.2,88.5,023,NN,FM,5,"Lake Forest, Santiago Peak",
1043,WB6SRC,448.14000,-,5.00000,Tone,131.8,88.5,023,NN,FM,5,"Lake Forest, Santiago Peak",
1044,KF6FM,448.14000,-,5.00000,Tone,123.0,123.0,023,NN,FM,5,"Yermo, Mt. Rodman",
1045,W7DOD,448.16000,-,5.00000,Tone,141.3,88.5,023,NN,FM,5,"Baker,  Turquoise Mountain",
1046,W7DOD,448.16000,-,5.00000,Tone,131.8,88.5,023,NN,FM,5,"Yucaipa,  Snow Peak",
1047,WB6TZU,448.18000,-,5.00000,Tone,131.8,88.5,023,NN,FM,5,"Lake Arrowhead, Heaps Peak",
1048,K6ERN,448.18000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"Ventura, Red Mountain",
1049,K6IRF,448.26000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"San Dimas, Johnstone Peak",
1050,WB6TNP,448.26000,-,5.00000,,88.5,88.5,23,NN,FM,5,"Yermo, Mount Rodman",
1051,K6ARN,448.28000,-,5.00000,Tone,107.2,88.5,023,NN,FM,5,"Corona, Sierra Peak",
1052,KM6RPT,448.28000,-,5.00000,Tone,82.5,88.5,023,NN,FM,5,"San Diego, Old Town",
1053,WA6ZJT,448.30000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Lake Forest, Santiago Peak",
